customer_id,Recency,Frequency,Monetary,Loyalty
16924,21,3,829.8899999999998,Repeat
16925,540,1,125.65,One-time
16926,371,5,1169.61,Repeat
16927,116,3,543.0500000000001,Repeat
16928,80,29,3897.5299999999997,Repeat
16929,4,7,1295.3900000000006,Repeat
16930,26,3,378.89000000000004,Repeat
16931,5,23,5032.21999999999,Repeat
16932,53,3,412.54999999999984,Repeat
16933,1,9,3099.300000000001,Repeat
16934,55,6,2083.14,Repeat
16935,382,3,530.86,Repeat
16936,26,2,548.2899999999998,Repeat
16937,499,1,196.25000000000003,One-time
16938,9,9,6995.359999999995,Repeat
16939,489,3,433.84999999999997,Repeat
16940,52,8,6427.659999999994,Repeat
16941,612,1,33.0,One-time
16942,13,9,1904.9900000000016,Repeat
16943,212,5,1299.4899999999998,Repeat
16944,610,1,101.36,One-time
16945,22,33,8548.160000000005,Repeat
16946,383,5,1222.0400000000004,Repeat
16947,236,5,955.2099999999999,Repeat
16948,139,7,868.7700000000001,Repeat
16949,4,6,1286.27,Repeat
16950,57,10,3541.7700000000013,Repeat
16951,135,3,1277.7500000000014,Repeat
16952,109,5,795.8300000000003,Repeat
16953,30,1,20.8,One-time
16954,1,20,6081.879999999998,Repeat
16955,185,6,1120.3100000000002,Repeat
16956,18,1,308.74,One-time
16957,239,2,416.64,Repeat
16958,435,1,778.4899999999999,One-time
16959,87,1,117.35000000000001,One-time
16960,39,8,1990.8800000000008,Repeat
16961,116,3,794.56,Repeat
16962,410,1,251.03999999999996,One-time
16963,187,1,110.55000000000001,One-time
16964,733,2,207.85,Repeat
16965,227,1,201.19,One-time
16966,8,7,2154.9700000000003,Repeat
16967,189,1,319.0199999999999,One-time
16968,4,2,439.4300000000001,Repeat
16969,39,3,650.4100000000002,Repeat
16970,626,1,71.4,One-time
16971,38,1,357.20999999999987,One-time
16972,383,2,749.0000000000001,Repeat
16973,386,1,127.0,One-time
16974,523,2,365.5,Repeat
16975,423,3,926.1200000000002,Repeat
16976,267,1,251.51999999999998,One-time
16977,395,4,496.00000000000006,Repeat
16978,78,3,768.8799999999998,Repeat
16979,4,9,2859.7399999999993,Repeat
16980,255,3,1422.8300000000002,Repeat
16982,61,1,384.06,One-time
16983,13,11,3490.530000000002,Repeat
16984,88,9,10350.52999999999,Repeat
16985,17,23,10923.159999999985,Repeat
16986,30,11,4888.750000000002,Repeat
16987,3,11,2521.4,Repeat
16988,5,2,382.67,Repeat
16989,7,6,1133.25,Repeat
16990,219,2,344.0,Repeat
16991,421,1,1041.2099999999996,One-time
16992,11,13,5476.5,Repeat
16993,464,2,1950.95,Repeat
16996,30,9,2123.61,Repeat
16997,288,3,702.0,Repeat
16998,150,5,402.0,Repeat
16999,23,2,484.82000000000005,Repeat
17000,396,2,406.3,Repeat
17001,1,19,6640.800000000001,Repeat
17002,86,7,2571.5500000000006,Repeat
17003,402,4,828.2099999999999,Repeat
17004,46,4,2324.3599999999988,Repeat
17005,471,2,622.36,Repeat
17006,5,8,1635.2699999999995,Repeat
17007,51,7,1120.1000000000001,Repeat
17008,429,1,81.36,One-time
17009,551,1,242.05999999999997,One-time
17010,18,1,195.36,One-time
17011,30,3,671.7,Repeat
17012,725,1,360.60999999999996,One-time
17014,8,3,583.4299999999998,Repeat
17015,29,3,1838.6099999999994,Repeat
17016,577,1,552.4,One-time
17017,3,29,12576.989999999983,Repeat
17018,41,6,2287.7000000000007,Repeat
17019,11,11,3602.290000000002,Repeat
17020,542,2,935.6200000000005,Repeat
17021,442,6,1182.22,Repeat
17022,31,2,260.0,Repeat
17023,417,3,800.1800000000001,Repeat
17024,45,3,95.85,Repeat
17025,61,5,1349.6699999999996,Repeat
17026,185,3,175.82999999999998,Repeat
17027,79,9,1310.6300000000012,Repeat
17028,581,3,1593.8300000000002,Repeat
17029,111,7,2137.3,Repeat
17030,64,1,146.87,One-time
17031,12,6,2773.850000000001,Repeat
17032,548,8,2984.3199999999993,Repeat
17033,86,4,1332.7900000000002,Repeat
17034,16,5,1276.4199999999996,Repeat
17035,246,4,613.59,Repeat
17036,383,1,176.9,One-time
17037,88,1,1267.3199999999997,One-time
17038,30,2,743.1700000000005,Repeat
17039,604,1,1954.99,One-time
17040,138,2,463.2499999999999,Repeat
17041,27,6,1655.2000000000007,Repeat
17042,3,5,1036.5800000000002,Repeat
17043,32,8,2593.650000000001,Repeat
17044,25,12,11962.299999999994,Repeat
17045,113,5,827.6800000000001,Repeat
17046,157,5,1906.0700000000002,Repeat
17047,85,6,2289.2300000000014,Repeat
17048,118,7,2071.6800000000003,Repeat
17049,3,19,9942.52999999998,Repeat
17050,96,11,4648.590000000002,Repeat
17051,194,4,706.4900000000001,Repeat
17052,28,1,399.09,One-time
17053,131,1,498.47999999999996,One-time
17054,28,5,1356.3300000000004,Repeat
17055,446,1,232.85000000000002,One-time
17056,738,1,128.60000000000002,One-time
17057,596,1,294.74,One-time
17058,82,3,1179.8899999999999,Repeat
17059,30,9,4864.56999999999,Repeat
17060,266,1,234.24,One-time
17061,74,11,5232.23,Repeat
17062,314,6,889.7500000000001,Repeat
17063,21,13,3638.530000000001,Repeat
17064,59,3,855.4500000000003,Repeat
17065,638,2,194.7,Repeat
17066,726,1,228.34000000000003,One-time
17067,725,3,454.54,Repeat
17068,12,47,8987.679999999997,Repeat
17069,28,14,5517.2300000000005,Repeat
17070,114,2,437.41999999999973,Repeat
17071,28,13,3793.7100000000037,Repeat
17072,625,1,273.34999999999997,One-time
17073,18,4,1446.09,Repeat
17074,563,1,203.05,One-time
17075,18,10,2236.6300000000015,Repeat
17076,36,6,1242.7499999999995,Repeat
17077,578,1,306.0,One-time
17078,36,2,378.2000000000001,Repeat
17079,78,1,118.80000000000001,One-time
17080,22,7,957.53,Repeat
17081,25,6,949.3900000000001,Repeat
17082,33,6,4732.030000000002,Repeat
17083,109,9,4049.7900000000004,Repeat
17084,35,3,5001.21,Repeat
17085,123,28,7847.6699999999955,Repeat
17086,7,6,2050.079999999999,Repeat
17087,738,1,221.53,One-time
17088,28,4,1991.009999999999,Repeat
17089,386,1,128.45,One-time
17090,4,13,3080.1800000000003,Repeat
17091,3,19,7495.750000000012,Repeat
17092,50,11,5511.41,Repeat
17093,593,1,235.88,One-time
17094,322,2,402.2,Repeat
17095,23,7,2572.2500000000027,Repeat
17096,15,11,3697.9300000000003,Repeat
17097,2,9,1143.360000000001,Repeat
17098,382,3,591.0699999999999,Repeat
17099,533,1,582.1700000000001,One-time
17100,18,2,971.74,Repeat
17101,10,7,2507.05,Repeat
17102,262,1,25.5,One-time
17103,722,1,424.29999999999984,One-time
17104,424,1,474.03000000000003,One-time
17105,159,2,665.7800000000004,Repeat
17106,389,1,481.57999999999987,One-time
17107,33,10,16052.719999999967,Repeat
17108,664,1,174.95,One-time
17109,29,8,1291.7100000000005,Repeat
17110,165,3,499.9,Repeat
17111,47,2,459.58000000000004,Repeat
17112,503,1,197.57000000000002,One-time
17113,574,6,2305.590000000001,Repeat
17114,6,8,801.1199999999997,Repeat
17115,8,7,2761.490000000002,Repeat
17116,648,1,389.78000000000003,One-time
17117,288,1,116.19999999999997,One-time
17118,318,1,157.02,One-time
17119,3,2,606.91,Repeat
17120,233,1,307.46,One-time
17121,403,1,314.74,One-time
17122,119,4,570.5,Repeat
17123,162,3,977.1700000000002,Repeat
17124,185,1,294.24,One-time
17125,50,1,230.49999999999997,One-time
17126,152,9,2016.4300000000032,Repeat
17127,429,5,1155.03,Repeat
17128,335,1,157.09,One-time
17129,520,1,31.85,One-time
17131,5,5,2463.170000000001,Repeat
17132,452,2,1220.91,Repeat
17133,16,12,14622.330000000007,Repeat
17134,107,3,625.3,Repeat
17135,16,10,1722.1800000000003,Repeat
17136,662,1,231.67999999999998,One-time
17137,416,6,1099.81,Repeat
17138,276,7,4417.2699999999995,Repeat
17139,16,25,19566.759999999977,Repeat
17140,247,1,454.12,One-time
17141,418,4,727.580000000001,Repeat
17142,239,4,1275.2500000000002,Repeat
17143,417,2,880.9700000000001,Repeat
17144,1,2,984.5699999999998,Repeat
17145,513,4,3120.909999999998,Repeat
17146,106,13,5852.639999999998,Repeat
17147,23,9,3199.9499999999985,Repeat
17148,52,1,124.88,One-time
17149,451,1,143.1,One-time
17150,377,6,1357.95,Repeat
17151,735,1,231.9,One-time
17152,195,4,2016.5,Repeat
17153,24,1,213.77999999999997,One-time
17154,75,1,329.34000000000003,One-time
17155,18,7,892.4600000000004,Repeat
17156,492,1,591.8700000000001,One-time
17157,8,19,5151.899999999998,Repeat
17158,32,5,1979.9999999999993,Repeat
17159,22,5,2099.5900000000006,Repeat
17160,31,17,10209.159999999983,Repeat
17161,444,1,856.0100000000001,One-time
17162,29,10,1715.4599999999996,Repeat
17163,22,4,699.78,Repeat
17164,33,7,2467.350000000001,Repeat
17165,284,6,1794.3200000000013,Repeat
17166,39,2,206.33999999999997,Repeat
17167,380,3,867.1099999999999,Repeat
17168,499,1,400.2,One-time
17169,58,3,1156.73,Repeat
17170,374,2,178.67999999999998,Repeat
17171,289,2,384.59,Repeat
17172,79,3,956.57,Repeat
17173,5,8,3766.5999999999985,Repeat
17174,218,1,59.9,One-time
17175,44,4,1443.6900000000003,Repeat
17176,202,3,902.3200000000002,Repeat
17177,505,1,119.50000000000003,One-time
17178,731,1,432.9599999999998,One-time
17179,178,6,1507.26,Repeat
17180,56,11,2236.7700000000027,Repeat
17181,57,3,309.84999999999997,Repeat
17182,423,2,321.29999999999995,Repeat
17183,8,6,3347.309999999999,Repeat
17184,569,2,198.40999999999997,Repeat
17185,592,3,229.45999999999995,Repeat
17186,47,2,144.0,Repeat
17187,227,2,467.7099999999999,Repeat
17188,11,13,4592.93,Repeat
17189,106,5,953.63,Repeat
17190,59,7,1726.5700000000006,Repeat
17191,28,15,4310.3399999999965,Repeat
17192,536,1,75.28,One-time
17193,36,9,2310.0400000000004,Repeat
17194,274,3,812.5000000000001,Repeat
17195,655,1,562.9799999999998,One-time
17196,428,1,327.75,One-time
17197,30,1,1013.01,One-time
17198,24,3,692.2200000000001,Repeat
17199,582,1,135.04000000000002,One-time
17200,387,4,356.71,Repeat
17201,54,4,1143.1000000000008,Repeat
17202,421,1,160.65,One-time
17203,36,10,5564.0899999999965,Repeat
17204,175,9,5504.6900000000005,Repeat
17205,54,3,999.3500000000001,Repeat
17206,53,1,204.24,One-time
17207,652,1,292.62000000000006,One-time
17208,396,1,111.15,One-time
17209,649,3,595.6999999999999,Repeat
17210,393,1,251.72000000000003,One-time
17211,27,13,3773.349999999996,Repeat
17212,253,3,794.4100000000001,Repeat
17213,40,13,4869.400000000001,Repeat
17214,60,6,1059.12,Repeat
17215,464,1,186.15,One-time
17216,554,1,63.6,One-time
17217,234,2,210.09999999999997,Repeat
17218,4,18,3891.3899999999976,Repeat
17219,32,2,259.12999999999994,Repeat
17220,24,21,4457.310000000002,Repeat
17221,7,5,976.6199999999999,Repeat
17222,65,6,1579.5100000000007,Repeat
17223,310,3,558.0399999999997,Repeat
17224,501,1,100.86000000000001,One-time
17225,582,1,131.15,One-time
17226,309,3,895.4699999999999,Repeat
17227,19,12,1878.9300000000007,Repeat
17228,16,13,2820.030000000003,Repeat
17229,96,2,318.76000000000005,Repeat
17230,264,18,9388.49,Repeat
17231,12,25,7064.799999999976,Repeat
17232,3,2,417.7700000000001,Repeat
17233,35,3,560.8599999999999,Repeat
17234,183,1,149.89,One-time
17235,25,8,1562.98,Repeat
17236,13,12,1929.2600000000004,Repeat
17237,11,4,994.1300000000003,Repeat
17238,3,32,7331.669999999984,Repeat
17239,313,4,1189.45,Repeat
17240,596,1,130.6,One-time
17241,385,12,2736.640000000001,Repeat
17242,108,5,2889.280000000001,Repeat
17243,1,69,20203.58000000001,Repeat
17244,53,5,1826.0400000000006,Repeat
17245,205,2,371.63,Repeat
17246,547,2,38.92,Repeat
17247,15,1,280.09,One-time
17248,120,2,500.54,Repeat
17249,429,1,68.02999999999999,One-time
17250,4,2,381.96999999999997,Repeat
17251,363,3,798.9800000000004,Repeat
17252,117,2,348.9099999999999,Repeat
17253,18,1,178.26,One-time
17254,5,3,469.47999999999945,Repeat
17255,41,4,781.7000000000002,Repeat
17256,107,5,498.9299999999999,Repeat
17257,436,2,189.78,Repeat
17258,397,2,417.29999999999995,Repeat
17259,148,6,1452.3899999999999,Repeat
17260,411,1,120.95,One-time
17261,510,1,221.5899999999999,One-time
17262,52,11,2488.7599999999998,Repeat
17263,208,1,63.440000000000005,One-time
17264,424,1,268.28,One-time
17265,139,2,550.0099999999998,Repeat
17266,2,5,501.7199999999996,Repeat
17267,127,2,317.19999999999993,Repeat
17268,108,11,1733.8900000000003,Repeat
17269,386,1,491.8099999999999,One-time
17270,469,2,601.4499999999999,Repeat
17271,736,1,204.29999999999995,One-time
17272,42,4,2148.6299999999997,Repeat
17273,424,1,141.12,One-time
17274,35,2,573.2199999999999,Repeat
17275,383,1,114.10000000000002,One-time
17276,402,1,502.4899999999999,One-time
17277,228,2,1065.3500000000001,Repeat
17278,241,2,271.24000000000007,Repeat
17279,58,1,187.82999999999998,One-time
17280,438,1,118.85999999999999,One-time
17281,374,6,797.8499999999999,Repeat
17282,130,5,2308.540000000001,Repeat
17283,379,1,188.46,One-time
17284,60,8,2788.059999999995,Repeat
17285,628,2,407.9399999999999,Repeat
17286,22,3,389.17999999999967,Repeat
17287,26,21,3826.859999999997,Repeat
17288,9,11,2468.4300000000003,Repeat
17289,32,9,2041.8000000000013,Repeat
17290,4,8,1487.9600000000005,Repeat
17291,308,1,550.8000000000001,One-time
17292,472,2,271.75000000000006,Repeat
17293,8,17,3750.6299999999997,Repeat
17294,669,2,467.7900000000001,Repeat
17295,29,3,546.9999999999998,Repeat
17296,730,1,338.13,One-time
17297,17,1,128.18000000000004,One-time
17298,101,5,954.26,Repeat
17299,12,6,993.23,Repeat
17300,391,2,393.64,Repeat
17301,21,2,294.39,Repeat
17302,15,5,1135.6299999999999,Repeat
17303,361,1,250.03999999999994,One-time
17304,534,1,111.50000000000001,One-time
17305,649,1,2135.46,One-time
17306,11,21,9782.35,Repeat
17307,395,11,3999.8900000000003,Repeat
17308,393,2,4511.76,Repeat
17309,95,3,320.39,Repeat
17310,387,2,1025.1,Repeat
17311,78,6,3566.5600000000018,Repeat
17312,139,3,644.3,Repeat
17313,31,1,2328.8399999999997,One-time
17314,25,17,4904.429999999998,Repeat
17315,2,43,9599.579999999987,Repeat
17316,420,1,124.45000000000006,One-time
17317,46,3,2600.34,Repeat
17318,725,1,157.32999999999998,One-time
17319,669,1,29.1,One-time
17320,100,6,2444.8500000000013,Repeat
17321,8,6,1665.2100000000007,Repeat
17322,376,5,922.5900000000003,Repeat
17323,15,12,1551.0400000000002,Repeat
17324,18,12,2171.0699999999997,Repeat
17325,280,3,609.5699999999999,Repeat
17326,408,2,312.34999999999997,Repeat
17327,410,2,152.35,Repeat
17328,673,1,104.7,One-time
17329,14,5,998.53,Repeat
17330,23,4,423.8,Repeat
17331,124,1,175.2,One-time
17332,528,5,838.2699999999998,Repeat
17333,86,1,494.24999999999994,One-time
17334,302,3,635.1500000000001,Repeat
17335,384,2,497.03999999999996,Repeat
17336,472,1,81.12,One-time
17337,151,4,1981.0600000000031,Repeat
17338,17,17,11889.329999999993,Repeat
17339,94,3,302.36,Repeat
17340,30,18,19617.949999999986,Repeat
17341,157,5,1272.2100000000005,Repeat
17342,380,4,1227.54,Repeat
17343,355,6,1259.9399999999998,Repeat
17344,46,2,457.35999999999996,Repeat
17345,15,10,1586.6300000000008,Repeat
17346,4,26,4998.609999999993,Repeat
17347,86,1,228.96,One-time
17348,15,9,2442.289999999999,Repeat
17349,179,5,772.4100000000002,Repeat
17350,8,7,1893.7010000000005,Repeat
17351,36,12,1988.23,Repeat
17352,696,1,36.25,One-time
17353,129,4,3242.0,Repeat
17354,51,4,3133.9600000000023,Repeat
17355,386,1,273.31,One-time
17356,312,5,946.4699999999999,Repeat
17357,24,2,384.3899999999999,Repeat
17358,303,5,861.0100000000004,Repeat
17359,11,2,284.46000000000004,Repeat
17360,17,6,1200.5100000000004,Repeat
17361,49,5,871.7900000000002,Repeat
17362,239,7,1024.0400000000002,Repeat
17363,395,3,920.4599999999998,Repeat
17364,1,28,11972.920000000013,Repeat
17365,13,15,8184.489999999983,Repeat
17366,432,2,1077.2399999999998,Repeat
17367,238,1,167.55,One-time
17368,23,14,2758.2900000000013,Repeat
17369,456,1,979.1999999999999,One-time
17370,73,4,446.18,Repeat
17371,17,6,655.3700000000001,Repeat
17372,41,28,4347.309999999997,Repeat
17373,40,7,1167.5,Repeat
17374,219,3,727.1099999999996,Repeat
17375,199,4,660.5500000000004,Repeat
17376,71,4,453.64000000000004,Repeat
17377,24,78,17644.27000000007,Repeat
17378,374,1,10.95,One-time
17379,11,1,389.72,One-time
17380,434,3,645.0,Repeat
17381,9,38,36398.64999999998,Repeat
17382,65,8,902.2800000000001,Repeat
17383,4,2,304.0899999999999,Repeat
17384,19,3,507.54999999999995,Repeat
17385,15,1,256.11000000000007,One-time
17386,8,7,2812.77,Repeat
17387,20,2,746.8099999999998,Repeat
17388,78,11,2675.37,Repeat
17389,1,61,57215.329999999994,Repeat
17390,421,1,149.3,One-time
17391,164,2,508.8,Repeat
17392,307,3,585.92,Repeat
17393,411,2,381.1499999999999,Repeat
17394,219,1,203.86999999999995,One-time
17395,508,1,97.5,One-time
17396,39,14,8409.599999999999,Repeat
17397,22,3,1198.2800000000007,Repeat
17398,115,3,653.3799999999999,Repeat
17400,126,8,4623.279999999999,Repeat
17401,541,1,114.84999999999998,One-time
17402,5,23,4635.559999999999,Repeat
17403,36,2,382.87,Repeat
17404,4,23,47781.11999999997,Repeat
17405,1,3,1031.41,Repeat
17406,333,13,4186.949999999999,Repeat
17407,412,1,552.8999999999999,One-time
17408,163,3,316.09000000000003,Repeat
17409,185,10,7793.51,Repeat
17410,16,5,1214.7199999999996,Repeat
17411,12,5,1425.3800000000003,Repeat
17412,3,16,4220.22,Repeat
17413,405,2,560.1400000000001,Repeat
17414,44,6,2249.5200000000004,Repeat
17415,80,1,507.8399999999999,One-time
17416,30,22,17298.449999999993,Repeat
17417,549,1,164.18,One-time
17418,42,3,670.06,Repeat
17419,11,18,6126.250000000003,Repeat
17420,50,6,953.5799999999996,Repeat
17421,386,3,1059.4100000000003,Repeat
17422,16,11,3594.7600000000007,Repeat
17423,46,3,1118.9500000000005,Repeat
17425,19,2,759.1699999999995,Repeat
17426,8,13,8077.769999999993,Repeat
17427,72,1,100.8,One-time
17428,1,45,31466.760000000064,Repeat
17429,128,5,1357.4599999999998,Repeat
17430,33,4,622.5699999999999,Repeat
17431,313,1,403.30000000000007,One-time
17432,18,9,1728.9900000000011,Repeat
17433,88,2,569.9600000000003,Repeat
17434,2,7,2373.8200000000006,Repeat
17435,411,1,331.3500000000001,One-time
17436,2,5,534.06,Repeat
17437,530,1,369.6799999999999,One-time
17438,254,5,1422.7700000000007,Repeat
17439,656,1,325.74,One-time
17440,157,4,323.58,Repeat
17441,732,1,293.35,One-time
17442,37,15,4620.300000000003,Repeat
17443,220,1,534.24,One-time
17444,148,3,2940.0400000000013,Repeat
17446,177,2,120.9,Repeat
17447,40,2,541.53,Repeat
17448,497,46,14523.669999999982,Repeat
17449,2,13,4868.149999999991,Repeat
17450,8,51,244784.25000000006,Repeat
17451,1,7,1721.3999999999999,Repeat
17453,18,2,486.71999999999997,Repeat
17454,192,10,1547.94,Repeat
17455,204,1,131.7,One-time
17456,365,2,975.5600000000002,Repeat
17457,127,14,5984.81,Repeat
17458,15,2,529.5799999999999,Repeat
17459,43,2,657.3,Repeat
17460,94,16,2157.9700000000016,Repeat
17461,23,3,735.8199999999996,Repeat
17462,60,2,675.6899999999999,Repeat
17463,16,7,2535.2599999999984,Repeat
17464,158,3,907.14,Repeat
17465,426,7,2542.7899999999995,Repeat
17466,10,2,763.2800000000003,Repeat
17467,395,1,102.6,One-time
17468,10,3,194.8,Repeat
17469,16,17,5051.250000000004,Repeat
17470,45,11,2626.469999999998,Repeat
17471,475,1,321.65,One-time
17472,191,4,922.3500000000004,Repeat
17473,409,2,607.0,Repeat
17474,600,1,1047.0,One-time
17475,79,1,194.36999999999995,One-time
17476,396,2,489.85999999999996,Repeat
17477,613,2,1144.3000000000002,Repeat
17478,408,2,1272.8,Repeat
17479,633,1,389.25999999999993,One-time
17480,78,2,882.2300000000001,Repeat
17481,4,4,1255.5900000000006,Repeat
17482,487,2,775.6399999999999,Repeat
17483,65,4,591.73,Repeat
17484,576,2,209.57,Repeat
17486,261,1,396.87000000000006,One-time
17487,728,1,160.54999999999998,One-time
17488,641,1,336.50000000000006,One-time
17489,59,2,376.63999999999993,Repeat
17490,1,9,2750.5000000000005,Repeat
17491,1,17,5653.670000000003,Repeat
17492,248,3,1122.42,Repeat
17493,385,1,100.91,One-time
17494,502,1,54.699999999999996,One-time
17495,8,3,806.7199999999997,Repeat
17496,359,4,1412.89,Repeat
17497,390,2,287.25,Repeat
17498,76,1,272.21999999999997,One-time
17499,290,2,1341.3899999999994,Repeat
17500,17,3,1138.0,Repeat
17501,221,2,288.59999999999997,Repeat
17502,9,4,689.0999999999999,Repeat
17503,3,2,558.9599999999999,Repeat
17504,206,18,9490.169999999998,Repeat
17505,162,5,2435.48,Repeat
17506,76,1,302.2,One-time
17507,262,2,605.5799999999999,Repeat
17508,281,8,4579.229999999998,Repeat
17509,58,8,6083.64,Repeat
17510,25,2,514.56,Repeat
17511,3,60,172132.8699999999,Repeat
17512,29,18,5467.82,Repeat
17513,72,3,1158.8,Repeat
17514,128,2,522.0,Repeat
17515,31,9,1602.510000000002,Repeat
17516,15,6,947.4999999999998,Repeat
17517,309,1,153.94,One-time
17518,426,2,329.41999999999996,Repeat
17519,17,15,4774.169999999997,Repeat
17520,54,1,546.8100000000001,One-time
17521,30,5,1278.0600000000006,Repeat
17522,2,5,1070.71,Repeat
17523,11,4,652.7400000000001,Repeat
17524,361,3,539.1399999999999,Repeat
17525,360,3,1161.8999999999996,Repeat
17526,5,12,3939.24,Repeat
17527,54,4,939.37,Repeat
17528,1,8,3628.5000000000014,Repeat
17529,610,2,1240.2500000000002,Repeat
17530,1,12,2791.69,Repeat
17531,190,3,1266.8200000000004,Repeat
17532,386,1,65.34,One-time
17533,435,1,34.8,One-time
17534,54,5,1668.8299999999997,Repeat
17535,280,1,164.39999999999998,One-time
17536,177,3,364.83,Repeat
17537,30,2,887.6700000000003,Repeat
17538,26,1,98.42000000000002,One-time
17539,618,4,1176.8400000000001,Repeat
17540,25,6,1590.6000000000001,Repeat
17541,510,1,119.86000000000004,One-time
17542,270,3,340.84999999999997,Repeat
17543,550,1,120.04999999999998,One-time
17544,390,3,944.8199999999999,Repeat
17545,43,6,1409.8600000000008,Repeat
17547,376,2,727.8499999999999,Repeat
17548,234,4,731.2599999999998,Repeat
17549,24,2,148.86,Repeat
17550,197,9,2506.6400000000012,Repeat
17551,359,1,290.34,One-time
17552,60,12,2786.770000000001,Repeat
17553,130,4,3757.6,Repeat
17554,1,5,1952.4499999999998,Repeat
17555,20,5,1045.7399999999996,Repeat
17556,206,2,300.67,Repeat
17557,14,4,575.4599999999999,Repeat
17558,393,1,259.17,One-time
17559,513,1,167.62,One-time
17560,95,8,1895.8000000000002,Repeat
17561,19,4,703.0200000000001,Repeat
17562,14,7,1122.3799999999997,Repeat
17563,578,2,392.38,Repeat
17564,24,3,454.0099999999999,Repeat
17565,587,1,131.83,One-time
17566,8,2,869.7700000000004,Repeat
17567,7,9,4838.079999999997,Repeat
17568,633,1,374.44999999999976,One-time
17569,332,1,344.13999999999993,One-time
17570,382,1,100.0,One-time
17571,50,5,1630.9100000000014,Repeat
17572,71,10,652.21,Repeat
17573,29,3,380.59999999999997,Repeat
17574,243,1,185.64999999999998,One-time
17575,667,1,171.7,One-time
17576,8,41,8711.950000000004,Repeat
17577,645,2,348.74999999999994,Repeat
17578,218,7,1047.3300000000004,Repeat
17579,5,4,753.2800000000003,Repeat
17580,253,5,541.0199999999999,Repeat
17581,1,43,17951.169999999995,Repeat
17582,236,5,1446.9500000000007,Repeat
17583,560,1,135.95,One-time
17584,7,6,5309.419999999999,Repeat
17585,109,7,2064.709999999998,Repeat
17586,619,1,167.4,One-time
17587,628,1,176.71,One-time
17588,100,7,2939.55,Repeat
17589,60,18,13837.939999999999,Repeat
17590,2,3,1468.02,Repeat
17591,73,8,2339.3199999999997,Repeat
17592,739,1,148.3,One-time
17593,4,11,8092.319999999995,Repeat
17594,85,4,2497.8800000000024,Repeat
17595,12,2,386.69000000000005,Repeat
17596,23,13,4491.4599999999955,Repeat
17597,214,5,3484.0899999999983,Repeat
17598,381,1,409.98,One-time
17599,478,1,52.05,One-time
17600,18,1,161.67000000000002,One-time
17601,239,2,413.07999999999976,Repeat
17602,2,14,7354.430000000002,Repeat
17603,78,4,1788.380000000001,Repeat
17604,217,6,942.3800000000009,Repeat
17605,590,1,160.75,One-time
17606,737,1,87.30000000000001,One-time
17607,376,1,333.81000000000006,One-time
17608,33,4,488.05999999999995,Repeat
17609,41,11,1887.9000000000005,Repeat
17610,540,5,1511.940000000001,Repeat
17611,7,28,8337.529999999979,Repeat
17612,53,18,5394.860000000005,Repeat
17613,23,14,4544.549999999999,Repeat
17614,57,1,386.3199999999999,One-time
17615,130,6,721.7999999999998,Repeat
17616,174,4,734.3999999999999,Repeat
17617,559,1,385.18999999999994,One-time
17618,6,11,4001.640000000001,Repeat
17619,312,1,214.37000000000003,One-time
17620,60,1,81.44,One-time
17621,21,6,3175.1200000000003,Repeat
17622,598,2,1130.2099999999998,Repeat
17623,33,7,2365.769999999998,Repeat
17624,15,4,1568.6300000000008,Repeat
17625,18,8,5978.899999999998,Repeat
17626,603,1,254.0,One-time
17627,479,1,296.36000000000007,One-time
17628,81,1,75.75000000000001,One-time
17629,6,10,2455.5199999999995,Repeat
17630,170,2,503.59999999999985,Repeat
17631,2,7,998.4900000000002,Repeat
17633,31,7,2057.39,Repeat
17634,36,9,2358.590000000004,Repeat
17635,424,3,1265.58,Repeat
17636,19,1,285.56,One-time
17637,31,2,547.06,Repeat
17638,647,2,842.4,Repeat
17639,276,6,615.1700000000001,Repeat
17640,87,6,3168.9400000000005,Repeat
17642,120,5,1824.4899999999998,Repeat
17643,373,2,439.69999999999993,Repeat
17644,1,20,6028.5999999999985,Repeat
17646,219,12,3898.7899999999995,Repeat
17647,65,3,331.65999999999997,Repeat
17648,61,5,2216.37,Repeat
17649,138,3,1578.8899999999999,Repeat
17650,21,1,166.07999999999998,One-time
17651,12,16,5703.520000000004,Repeat
17652,25,12,4867.7199999999975,Repeat
17653,37,4,1207.5600000000002,Repeat
17654,277,1,117.54999999999998,One-time
17655,11,9,2976.3800000000024,Repeat
17656,73,5,1674.69,Repeat
17657,430,1,126.0,One-time
17658,26,2,595.42,Repeat
17659,17,14,3586.9900000000007,Repeat
17660,141,2,342.2199999999998,Repeat
17662,662,2,412.9200000000001,Repeat
17663,26,17,5175.829999999996,Repeat
17664,19,4,1166.2300000000005,Repeat
17665,493,1,563.1,One-time
17666,4,5,2047.8000000000002,Repeat
17667,66,9,3950.7000000000016,Repeat
17668,1,2,347.74999999999994,Repeat
17669,43,10,6142.349999999999,Repeat
17670,228,1,205.7,One-time
17671,16,5,2009.16,Repeat
17672,50,7,5778.629999999997,Repeat
17673,2,13,4173.880000000001,Repeat
17674,74,2,551.0400000000001,Repeat
17675,1,70,37642.48000000001,Repeat
17676,4,10,2448.6399999999994,Repeat
17677,2,54,35058.45999999997,Repeat
17678,264,2,599.7600000000002,Repeat
17679,53,7,3577.6100000000015,Repeat
17680,24,3,497.45,Repeat
17681,597,5,731.2,Repeat
17682,10,11,4065.279999999999,Repeat
