customer_id,Recency,Frequency,Monetary,RecencyBucket,FrequencyBucket
17005.0,471,2,622.36,180+,2-3
17006.0,5,8,1635.2699999999995,0-30,6+
17007.0,51,7,1120.1000000000001,31-60,6+
17008.0,429,1,81.36,180+,1
17009.0,551,1,242.05999999999997,180+,1
17010.0,18,1,195.36000000000004,0-30,1
17011.0,30,3,671.7,0-30,2-3
17012.0,725,1,360.61,180+,1
17014.0,8,3,583.4299999999998,0-30,2-3
17015.0,29,3,1838.6099999999994,0-30,2-3
17016.0,577,1,552.4,180+,1
17017.0,3,29,12576.989999999983,0-30,6+
17018.0,41,6,2287.7000000000007,31-60,6+
17019.0,11,11,3602.290000000002,0-30,6+
17020.0,542,2,935.6200000000005,180+,2-3
17021.0,442,6,1182.2200000000003,180+,6+
17022.0,31,2,260.0,31-60,2-3
17023.0,417,3,800.1800000000001,180+,2-3
17024.0,45,3,95.85,31-60,2-3
17025.0,61,5,1349.6699999999996,61-90,4-5
17026.0,185,3,175.83,180+,2-3
17027.0,79,9,1310.6300000000012,61-90,6+
17028.0,581,3,1593.8300000000002,180+,2-3
17029.0,111,7,2137.3,91-180,6+
17030.0,64,1,146.87,61-90,1
17031.0,12,6,2773.850000000001,0-30,6+
17032.0,548,8,2984.3199999999993,180+,6+
17033.0,86,4,1332.79,61-90,4-5
17034.0,16,5,1276.4199999999996,0-30,4-5
17035.0,246,4,613.59,180+,4-5
17036.0,383,1,176.9,180+,1
17037.0,88,1,1267.3199999999997,61-90,1
17038.0,30,2,743.1700000000005,0-30,2-3
17039.0,604,1,1954.99,180+,1
17040.0,138,2,463.2499999999999,91-180,2-3
17041.0,27,6,1655.2000000000007,0-30,6+
17042.0,3,5,1036.5800000000002,0-30,4-5
17043.0,32,8,2593.650000000001,31-60,6+
17044.0,25,12,11962.299999999994,0-30,6+
17045.0,113,5,827.6800000000001,91-180,4-5
17046.0,157,5,1906.0700000000002,91-180,4-5
17047.0,85,6,2289.2300000000014,61-90,6+
17048.0,118,7,2071.6800000000003,91-180,6+
17049.0,3,19,9942.52999999998,0-30,6+
17050.0,96,11,4648.590000000002,91-180,6+
17051.0,194,4,706.4900000000001,180+,4-5
17052.0,28,1,399.09,0-30,1
17053.0,131,1,498.47999999999996,91-180,1
17054.0,28,5,1356.3300000000004,0-30,4-5
17055.0,446,1,232.85000000000005,180+,1
17056.0,738,1,128.60000000000002,180+,1
17057.0,596,1,294.74,180+,1
17058.0,82,3,1179.8899999999999,61-90,2-3
17059.0,30,9,4864.56999999999,0-30,6+
17060.0,266,1,234.24,180+,1
17061.0,74,11,5232.23,61-90,6+
17062.0,314,6,889.7500000000001,180+,6+
17063.0,21,13,3638.530000000001,0-30,6+
17064.0,59,3,855.4500000000003,31-60,2-3
17065.0,638,2,194.7,180+,2-3
17066.0,726,1,228.34000000000003,180+,1
17067.0,725,3,454.5400000000001,180+,2-3
17068.0,12,47,8987.679999999997,0-30,6+
17069.0,28,14,5517.2300000000005,0-30,6+
17070.0,114,2,437.41999999999973,91-180,2-3
17071.0,28,13,3793.7100000000037,0-30,6+
17072.0,625,1,273.34999999999997,180+,1
17073.0,18,4,1446.09,0-30,4-5
17074.0,563,1,203.05,180+,1
17075.0,18,10,2236.6300000000015,0-30,6+
17076.0,36,6,1242.7499999999995,31-60,6+
17077.0,578,1,306.0,180+,1
17078.0,36,2,378.2000000000001,31-60,2-3
17079.0,78,1,118.80000000000003,61-90,1
17080.0,22,7,957.5299999999999,0-30,6+
17081.0,25,6,949.3900000000001,0-30,6+
17082.0,33,6,4732.030000000002,31-60,6+
17083.0,109,9,4049.7900000000004,91-180,6+
17084.0,35,3,5001.21,31-60,2-3
17085.0,123,28,7847.6699999999955,91-180,6+
17086.0,7,6,2050.079999999999,0-30,6+
17087.0,738,1,221.53000000000003,180+,1
17088.0,28,4,1991.009999999999,0-30,4-5
17089.0,386,1,128.45,180+,1
17090.0,4,13,3080.1800000000007,0-30,6+
17091.0,3,19,7495.750000000012,0-30,6+
17092.0,50,11,5511.41,31-60,6+
17093.0,593,1,235.88,180+,1
17094.0,322,2,402.2,180+,2-3
17095.0,23,7,2572.2500000000027,0-30,6+
17096.0,15,11,3697.9300000000003,0-30,6+
17097.0,2,9,1143.360000000001,0-30,6+
17098.0,382,3,591.07,180+,2-3
17099.0,533,1,582.1700000000001,180+,1
17100.0,18,2,971.7400000000001,0-30,2-3
17101.0,10,7,2507.05,0-30,6+
17102.0,262,1,25.5,180+,1
17103.0,722,1,424.2999999999999,180+,1
17104.0,424,1,474.03000000000003,180+,1
17105.0,159,2,665.7800000000004,91-180,2-3
17106.0,389,1,481.57999999999987,180+,1
17107.0,33,10,16052.719999999967,31-60,6+
17108.0,664,1,174.95,180+,1
17109.0,29,8,1291.7100000000005,0-30,6+
17110.0,165,3,499.9,91-180,2-3
17111.0,47,2,459.58000000000004,31-60,2-3
17112.0,503,1,197.57000000000002,180+,1
17113.0,574,6,2305.590000000001,180+,6+
17114.0,6,8,801.1199999999997,0-30,6+
17115.0,8,7,2761.490000000002,0-30,6+
17116.0,648,1,389.78000000000003,180+,1
17117.0,288,1,116.19999999999997,180+,1
17118.0,318,1,157.02,180+,1
17119.0,3,2,606.91,0-30,2-3
17120.0,233,1,307.46,180+,1
17121.0,403,1,314.74,180+,1
17122.0,119,4,570.5000000000001,91-180,4-5
17123.0,162,3,977.1700000000002,91-180,2-3
17124.0,185,1,294.24,180+,1
17125.0,50,1,230.5,31-60,1
17126.0,152,9,2016.4300000000032,91-180,6+
17127.0,429,5,1155.0300000000002,180+,4-5
17128.0,335,1,157.09,180+,1
17129.0,520,1,31.85,180+,1
17131.0,5,5,2463.170000000001,0-30,4-5
17132.0,452,2,1220.91,180+,2-3
17133.0,16,12,14622.330000000007,0-30,6+
17134.0,107,3,625.3,91-180,2-3
17135.0,16,10,1722.1800000000003,0-30,6+
17136.0,662,1,231.68,180+,1
17137.0,416,6,1099.8100000000002,180+,6+
17138.0,276,7,4417.2699999999995,180+,6+
17139.0,16,25,19566.759999999977,0-30,6+
17140.0,247,1,454.12,180+,1
17141.0,418,4,727.580000000001,180+,4-5
17142.0,239,4,1275.2500000000005,180+,4-5
17143.0,417,2,880.9700000000001,180+,2-3
17144.0,1,2,984.5699999999998,0-30,2-3
17145.0,513,4,3120.909999999998,180+,4-5
17146.0,106,13,5852.639999999998,91-180,6+
17147.0,23,9,3199.9499999999985,0-30,6+
17148.0,52,1,124.88000000000001,31-60,1
17149.0,451,1,143.1,180+,1
17150.0,377,6,1357.95,180+,6+
17151.0,735,1,231.9,180+,1
17152.0,195,4,2016.5,180+,4-5
17153.0,24,1,213.77999999999997,0-30,1
17154.0,75,1,329.34000000000003,61-90,1
17155.0,18,7,892.4600000000004,0-30,6+
17156.0,492,1,591.8700000000002,180+,1
17157.0,8,19,5151.899999999998,0-30,6+
17158.0,32,5,1979.9999999999993,31-60,4-5
17159.0,22,5,2099.5900000000006,0-30,4-5
17160.0,31,17,10209.159999999983,31-60,6+
17161.0,444,1,856.0100000000002,180+,1
17162.0,29,10,1715.4599999999996,0-30,6+
17163.0,22,4,699.78,0-30,4-5
17164.0,33,7,2467.350000000001,31-60,6+
17165.0,284,6,1794.3200000000013,180+,6+
17166.0,39,2,206.33999999999997,31-60,2-3
17167.0,380,3,867.1099999999999,180+,2-3
17168.0,499,1,400.2,180+,1
17169.0,58,3,1156.73,31-60,2-3
17170.0,374,2,178.67999999999998,180+,2-3
17171.0,289,2,384.59000000000003,180+,2-3
17172.0,79,3,956.57,61-90,2-3
17173.0,5,8,3766.5999999999985,0-30,6+
17174.0,218,1,59.9,180+,1
17175.0,44,4,1443.6900000000003,31-60,4-5
17176.0,202,3,902.3200000000002,180+,2-3
17177.0,505,1,119.50000000000003,180+,1
17178.0,731,1,432.9599999999998,180+,1
17179.0,178,6,1507.26,91-180,6+
17180.0,56,11,2236.7700000000027,31-60,6+
17181.0,57,3,309.84999999999997,31-60,2-3
17182.0,423,2,321.29999999999995,180+,2-3
17183.0,8,6,3347.3099999999995,0-30,6+
17184.0,569,2,198.41,180+,2-3
17185.0,592,3,229.45999999999995,180+,2-3
17186.0,47,2,144.0,31-60,2-3
17187.0,227,2,467.71,180+,2-3
17188.0,11,13,4592.93,0-30,6+
17189.0,106,5,953.63,91-180,4-5
17190.0,59,7,1726.5700000000006,31-60,6+
17191.0,28,15,4310.3399999999965,0-30,6+
17192.0,536,1,75.28,180+,1
17193.0,36,9,2310.0400000000004,31-60,6+
17194.0,274,3,812.5000000000001,180+,2-3
17195.0,655,1,562.9799999999998,180+,1
17196.0,428,1,327.75,180+,1
17197.0,30,1,1013.0100000000001,0-30,1
17198.0,24,3,692.2200000000003,0-30,2-3
17199.0,582,1,135.04000000000002,180+,1
17200.0,387,4,356.71,180+,4-5
17201.0,54,4,1143.1000000000008,31-60,4-5
17202.0,421,1,160.65,180+,1
17203.0,36,10,5564.0899999999965,31-60,6+
17204.0,175,9,5504.6900000000005,91-180,6+
17205.0,54,3,999.3500000000001,31-60,2-3
17206.0,53,1,204.24,31-60,1
17207.0,652,1,292.62000000000006,180+,1
17208.0,396,1,111.15,180+,1
17209.0,649,3,595.6999999999999,180+,2-3
17210.0,393,1,251.72000000000003,180+,1
17211.0,27,13,3773.349999999996,0-30,6+
17212.0,253,3,794.4100000000001,180+,2-3
17213.0,40,13,4869.400000000001,31-60,6+
17214.0,60,6,1059.12,31-60,6+
17215.0,464,1,186.15,180+,1
17216.0,554,1,63.6,180+,1
17217.0,234,2,210.09999999999997,180+,2-3
17218.0,4,18,3891.3899999999976,0-30,6+
17219.0,32,2,259.12999999999994,31-60,2-3
17220.0,24,21,4457.310000000002,0-30,6+
17221.0,7,5,976.6199999999999,0-30,4-5
17222.0,65,6,1579.5100000000007,61-90,6+
17223.0,310,3,558.0399999999997,180+,2-3
17224.0,501,1,100.86000000000001,180+,1
17225.0,582,1,131.15,180+,1
17226.0,309,3,895.4699999999999,180+,2-3
17227.0,19,12,1878.9300000000005,0-30,6+
17228.0,16,13,2820.030000000003,0-30,6+
17229.0,96,2,318.76000000000005,91-180,2-3
17230.0,264,18,9388.49,180+,6+
17231.0,12,25,7064.799999999976,0-30,6+
17232.0,3,2,417.7700000000001,0-30,2-3
17233.0,35,3,560.8599999999999,31-60,2-3
17234.0,183,1,149.88999999999996,180+,1
17235.0,25,8,1562.98,0-30,6+
17236.0,13,12,1929.2600000000004,0-30,6+
17237.0,11,4,994.1300000000005,0-30,4-5
17238.0,3,32,7331.669999999984,0-30,6+
17239.0,313,4,1189.4500000000005,180+,4-5
17240.0,596,1,130.6,180+,1
17241.0,385,12,2736.640000000001,180+,6+
17242.0,108,5,2889.280000000001,91-180,4-5
17243.0,1,69,20203.58000000001,0-30,6+
17244.0,53,5,1826.0400000000006,31-60,4-5
17245.0,205,2,371.63000000000005,180+,2-3
17246.0,547,2,38.92,180+,2-3
17247.0,15,1,280.09,0-30,1
17248.0,120,2,500.54,91-180,2-3
17249.0,429,1,68.02999999999999,180+,1
17250.0,4,2,381.96999999999997,0-30,2-3
17251.0,363,3,798.9800000000004,180+,2-3
17252.0,117,2,348.9099999999999,91-180,2-3
17253.0,18,1,178.26,0-30,1
17254.0,5,3,469.47999999999945,0-30,2-3
17255.0,41,4,781.7000000000002,31-60,4-5
17256.0,107,5,498.9299999999999,91-180,4-5
17257.0,436,2,189.78,180+,2-3
17258.0,397,2,417.29999999999995,180+,2-3
17259.0,148,6,1452.3899999999999,91-180,6+
17260.0,411,1,120.95,180+,1
17261.0,510,1,221.58999999999992,180+,1
17262.0,52,11,2488.7599999999998,31-60,6+
17263.0,208,1,63.440000000000005,180+,1
17264.0,424,1,268.28,180+,1
17265.0,139,2,550.0099999999998,91-180,2-3
17266.0,2,5,501.7199999999996,0-30,4-5
17267.0,127,2,317.19999999999993,91-180,2-3
17268.0,108,11,1733.8900000000003,91-180,6+
17269.0,386,1,491.8099999999999,180+,1
17270.0,469,2,601.4499999999999,180+,2-3
17271.0,736,1,204.29999999999995,180+,1
17272.0,42,4,2148.6299999999997,31-60,4-5
17273.0,424,1,141.12,180+,1
17274.0,35,2,573.2199999999999,31-60,2-3
17275.0,383,1,114.10000000000002,180+,1
17276.0,402,1,502.4899999999999,180+,1
17277.0,228,2,1065.3500000000001,180+,2-3
17278.0,241,2,271.24000000000007,180+,2-3
17279.0,58,1,187.82999999999998,31-60,1
17280.0,438,1,118.86,180+,1
17281.0,374,6,797.85,180+,6+
17282.0,130,5,2308.540000000001,91-180,4-5
17283.0,379,1,188.46000000000004,180+,1
17284.0,60,8,2788.059999999995,31-60,6+
17285.0,628,2,407.9399999999999,180+,2-3
17286.0,22,3,389.17999999999967,0-30,2-3
17287.0,26,21,3826.859999999997,0-30,6+
17288.0,9,11,2468.4300000000003,0-30,6+
17289.0,32,9,2041.8000000000015,31-60,6+
17290.0,4,8,1487.9600000000005,0-30,6+
17291.0,308,1,550.8000000000002,180+,1
17292.0,472,2,271.75000000000006,180+,2-3
17293.0,8,17,3750.6300000000006,0-30,6+
17294.0,669,2,467.7900000000001,180+,2-3
17295.0,29,3,546.9999999999998,0-30,2-3
17296.0,730,1,338.13,180+,1
17297.0,17,1,128.18000000000004,0-30,1
17298.0,101,5,954.26,91-180,4-5
17299.0,12,6,993.23,0-30,6+
17300.0,391,2,393.64,180+,2-3
17301.0,21,2,294.39,0-30,2-3
17302.0,15,5,1135.6299999999999,0-30,4-5
17303.0,361,1,250.03999999999994,180+,1
17304.0,534,1,111.50000000000001,180+,1
17305.0,649,1,2135.46,180+,1
17306.0,11,21,9782.35,0-30,6+
17307.0,395,11,3999.8900000000003,180+,6+
17308.0,393,2,4511.759999999999,180+,2-3
17309.0,95,3,320.39000000000004,91-180,2-3
17310.0,387,2,1025.1,180+,2-3
17311.0,78,6,3566.5600000000018,61-90,6+
17312.0,139,3,644.3,91-180,2-3
17313.0,31,1,2328.8399999999997,31-60,1
17314.0,25,17,4904.429999999998,0-30,6+
17315.0,2,43,9599.579999999987,0-30,6+
17316.0,420,1,124.45000000000006,180+,1
17317.0,46,3,2600.34,31-60,2-3
17318.0,725,1,157.33,180+,1
17319.0,669,1,29.099999999999998,180+,1
17320.0,100,6,2444.8500000000013,91-180,6+
17321.0,8,6,1665.2100000000007,0-30,6+
17322.0,376,5,922.5900000000003,180+,4-5
17323.0,15,12,1551.0400000000002,0-30,6+
17324.0,18,12,2171.0699999999997,0-30,6+
17325.0,280,3,609.5699999999999,180+,2-3
17326.0,408,2,312.34999999999997,180+,2-3
17327.0,410,2,152.35,180+,2-3
17328.0,673,1,104.7,180+,1
17329.0,14,5,998.53,0-30,4-5
17330.0,23,4,423.8,0-30,4-5
17331.0,124,1,175.2,91-180,1
17332.0,528,5,838.2699999999998,180+,4-5
17333.0,86,1,494.24999999999994,61-90,1
17334.0,302,3,635.1500000000001,180+,2-3
17335.0,384,2,497.04,180+,2-3
17336.0,472,1,81.12,180+,1
17337.0,151,4,1981.0600000000031,91-180,4-5
17338.0,17,17,11889.329999999993,0-30,6+
17339.0,94,3,302.36,91-180,2-3
17340.0,30,18,19617.949999999986,0-30,6+
17341.0,157,5,1272.2100000000005,91-180,4-5
17342.0,380,4,1227.54,180+,4-5
17343.0,355,6,1259.9399999999998,180+,6+
17344.0,46,2,457.35999999999996,31-60,2-3
17345.0,15,10,1586.6300000000008,0-30,6+
17346.0,4,26,4998.609999999993,0-30,6+
17347.0,86,1,228.96,61-90,1
17348.0,15,9,2442.289999999999,0-30,6+
17349.0,179,5,772.4100000000002,91-180,4-5
17350.0,8,7,1893.7010000000005,0-30,6+
17351.0,36,12,1988.23,31-60,6+
17352.0,696,1,36.25,180+,1
17353.0,129,4,3242.0,91-180,4-5
17354.0,51,4,3133.9600000000023,31-60,4-5
17355.0,386,1,273.31,180+,1
17356.0,312,5,946.47,180+,4-5
17357.0,24,2,384.3899999999999,0-30,2-3
17358.0,303,5,861.0100000000004,180+,4-5
17359.0,11,2,284.46000000000004,0-30,2-3
17360.0,17,6,1200.5100000000004,0-30,6+
17361.0,49,5,871.7900000000003,31-60,4-5
17362.0,239,7,1024.0400000000002,180+,6+
17363.0,395,3,920.4599999999998,180+,2-3
17364.0,1,28,11972.920000000013,0-30,6+
17365.0,13,15,8184.489999999983,0-30,6+
17366.0,432,2,1077.24,180+,2-3
17367.0,238,1,167.55,180+,1
17368.0,23,14,2758.2900000000013,0-30,6+
17369.0,456,1,979.2,180+,1
17370.0,73,4,446.18,61-90,4-5
17371.0,17,6,655.3700000000001,0-30,6+
17372.0,41,28,4347.309999999997,31-60,6+
17373.0,40,7,1167.5000000000002,31-60,6+
17374.0,219,3,727.1099999999996,180+,2-3
17375.0,199,4,660.5500000000005,180+,4-5
17376.0,71,4,453.64000000000004,61-90,4-5
17377.0,24,78,17644.27000000007,0-30,6+
17378.0,374,1,10.95,180+,1
17379.0,11,1,389.72,0-30,1
17380.0,434,3,645.0,180+,2-3
17381.0,9,38,36398.64999999998,0-30,6+
17382.0,65,8,902.2800000000001,61-90,6+
17383.0,4,2,304.09,0-30,2-3
17384.0,19,3,507.5499999999999,0-30,2-3
17385.0,15,1,256.11000000000007,0-30,1
17386.0,8,7,2812.77,0-30,6+
17387.0,20,2,746.8099999999998,0-30,2-3
17388.0,78,11,2675.37,61-90,6+
17389.0,1,61,57215.329999999994,0-30,6+
17390.0,421,1,149.3,180+,1
17391.0,164,2,508.8,91-180,2-3
17392.0,307,3,585.92,180+,2-3
17393.0,411,2,381.1499999999999,180+,2-3
17394.0,219,1,203.86999999999992,180+,1
17395.0,508,1,97.5,180+,1
17396.0,39,14,8409.599999999999,31-60,6+
17397.0,22,3,1198.2800000000007,0-30,2-3
17398.0,115,3,653.3799999999999,91-180,2-3
17400.0,126,8,4623.279999999999,91-180,6+
17401.0,541,1,114.84999999999998,180+,1
17402.0,5,23,4635.559999999999,0-30,6+
17403.0,36,2,382.87000000000006,31-60,2-3
17404.0,4,23,47781.11999999997,0-30,6+
17405.0,1,3,1031.41,0-30,2-3
17406.0,333,13,4186.949999999999,180+,6+
17407.0,412,1,552.8999999999999,180+,1
17408.0,163,3,316.09000000000003,91-180,2-3
17409.0,185,10,7793.51,180+,6+
17410.0,16,5,1214.7199999999998,0-30,4-5
17411.0,12,5,1425.3800000000003,0-30,4-5
17412.0,3,16,4220.22,0-30,6+
17413.0,405,2,560.1400000000001,180+,2-3
17414.0,44,6,2249.5200000000004,31-60,6+
17415.0,80,1,507.8399999999999,61-90,1
17416.0,30,22,17298.449999999993,0-30,6+
17417.0,549,1,164.18,180+,1
17418.0,42,3,670.0600000000001,31-60,2-3
17419.0,11,18,6126.250000000003,0-30,6+
17420.0,50,6,953.5799999999996,31-60,6+
17421.0,386,3,1059.4100000000003,180+,2-3
17422.0,16,11,3594.7600000000007,0-30,6+
17423.0,46,3,1118.9500000000005,31-60,2-3
17425.0,19,2,759.1699999999995,0-30,2-3
17426.0,8,13,8077.769999999993,0-30,6+
17427.0,72,1,100.8,61-90,1
17428.0,1,45,31466.760000000064,0-30,6+
17429.0,128,5,1357.4599999999998,91-180,4-5
17430.0,33,4,622.5699999999999,31-60,4-5
17431.0,313,1,403.30000000000007,180+,1
17432.0,18,9,1728.9900000000011,0-30,6+
17433.0,88,2,569.9600000000003,61-90,2-3
17434.0,2,7,2373.8200000000006,0-30,6+
17435.0,411,1,331.3500000000001,180+,1
17436.0,2,5,534.06,0-30,4-5
17437.0,530,1,369.6799999999999,180+,1
17438.0,254,5,1422.7700000000007,180+,4-5
17439.0,656,1,325.74,180+,1
17440.0,157,4,323.58,91-180,4-5
17441.0,732,1,293.35,180+,1
17442.0,37,15,4620.300000000003,31-60,6+
17443.0,220,1,534.24,180+,1
17444.0,148,3,2940.0400000000013,91-180,2-3
17446.0,177,2,120.9,91-180,2-3
17447.0,40,2,541.5300000000001,31-60,2-3
17448.0,497,46,14523.669999999982,180+,6+
17449.0,2,13,4868.149999999991,0-30,6+
17450.0,8,51,244784.25000000006,0-30,6+
17451.0,1,7,1721.4,0-30,6+
17453.0,18,2,486.72,0-30,2-3
17454.0,192,10,1547.94,180+,6+
17455.0,204,1,131.7,180+,1
17456.0,365,2,975.5600000000002,180+,2-3
17457.0,127,14,5984.81,91-180,6+
17458.0,15,2,529.5799999999999,0-30,2-3
17459.0,43,2,657.3,31-60,2-3
17460.0,94,16,2157.9700000000016,91-180,6+
17461.0,23,3,735.8199999999996,0-30,2-3
17462.0,60,2,675.6899999999999,31-60,2-3
17463.0,16,7,2535.2599999999984,0-30,6+
17464.0,158,3,907.14,91-180,2-3
17465.0,426,7,2542.7899999999995,180+,6+
17466.0,10,2,763.2800000000003,0-30,2-3
17467.0,395,1,102.6,180+,1
17468.0,10,3,194.8,0-30,2-3
17469.0,16,17,5051.250000000004,0-30,6+
17470.0,45,11,2626.469999999998,31-60,6+
17471.0,475,1,321.65,180+,1
17472.0,191,4,922.3500000000004,180+,4-5
17473.0,409,2,607.0,180+,2-3
17474.0,600,1,1047.0,180+,1
17475.0,79,1,194.36999999999995,61-90,1
17476.0,396,2,489.85999999999996,180+,2-3
17477.0,613,2,1144.3000000000002,180+,2-3
17478.0,408,2,1272.8000000000002,180+,2-3
17479.0,633,1,389.26,180+,1
17480.0,78,2,882.2300000000001,61-90,2-3
17481.0,4,4,1255.5900000000006,0-30,4-5
17482.0,487,2,775.6399999999999,180+,2-3
17483.0,65,4,591.73,61-90,4-5
17484.0,576,2,209.57,180+,2-3
17486.0,261,1,396.87000000000006,180+,1
17487.0,728,1,160.54999999999998,180+,1
17488.0,641,1,336.50000000000006,180+,1
17489.0,59,2,376.64,31-60,2-3
17490.0,1,9,2750.5000000000005,0-30,6+
17491.0,1,17,5653.670000000003,0-30,6+
17492.0,248,3,1122.42,180+,2-3
17493.0,385,1,100.91,180+,1
17494.0,502,1,54.7,180+,1
17495.0,8,3,806.7199999999997,0-30,2-3
17496.0,359,4,1412.8900000000003,180+,4-5
17497.0,390,2,287.25,180+,2-3
17498.0,76,1,272.21999999999997,61-90,1
17499.0,290,2,1341.3899999999994,180+,2-3
17500.0,17,3,1138.0,0-30,2-3
17501.0,221,2,288.59999999999997,180+,2-3
17502.0,9,4,689.0999999999999,0-30,4-5
17503.0,3,2,558.9599999999999,0-30,2-3
17504.0,206,18,9490.169999999998,180+,6+
17505.0,162,5,2435.48,91-180,4-5
17506.0,76,1,302.2,61-90,1
17507.0,262,2,605.5799999999999,180+,2-3
17508.0,281,8,4579.229999999998,180+,6+
17509.0,58,8,6083.64,31-60,6+
17510.0,25,2,514.56,0-30,2-3
17511.0,3,60,172132.8699999999,0-30,6+
17512.0,29,18,5467.82,0-30,6+
17513.0,72,3,1158.8,61-90,2-3
17514.0,128,2,522.0,91-180,2-3
17515.0,31,9,1602.510000000002,31-60,6+
17516.0,15,6,947.4999999999999,0-30,6+
17517.0,309,1,153.94000000000003,180+,1
17518.0,426,2,329.41999999999996,180+,2-3
17519.0,17,15,4774.169999999997,0-30,6+
17520.0,54,1,546.8100000000001,31-60,1
17521.0,30,5,1278.0600000000006,0-30,4-5
17522.0,2,5,1070.71,0-30,4-5
17523.0,11,4,652.7400000000001,0-30,4-5
17524.0,361,3,539.14,180+,2-3
17525.0,360,3,1161.8999999999996,180+,2-3
17526.0,5,12,3939.24,0-30,6+
17527.0,54,4,939.37,31-60,4-5
17528.0,1,8,3628.5000000000014,0-30,6+
17529.0,610,2,1240.2500000000002,180+,2-3
17530.0,1,12,2791.69,0-30,6+
17531.0,190,3,1266.8200000000006,180+,2-3
17532.0,386,1,65.34,180+,1
17533.0,435,1,34.8,180+,1
17534.0,54,5,1668.8299999999997,31-60,4-5
17535.0,280,1,164.4,180+,1
17536.0,177,3,364.83,91-180,2-3
17537.0,30,2,887.6700000000004,0-30,2-3
17538.0,26,1,98.42000000000002,0-30,1
17539.0,618,4,1176.8400000000001,180+,4-5
17540.0,25,6,1590.6000000000001,0-30,6+
17541.0,510,1,119.86000000000004,180+,1
17542.0,270,3,340.84999999999997,180+,2-3
17543.0,550,1,120.04999999999998,180+,1
17544.0,390,3,944.8199999999999,180+,2-3
17545.0,43,6,1409.8600000000008,31-60,6+
17547.0,376,2,727.85,180+,2-3
17548.0,234,4,731.2599999999999,180+,4-5
17549.0,24,2,148.86,0-30,2-3
17550.0,197,9,2506.6400000000012,180+,6+
17551.0,359,1,290.34,180+,1
17552.0,60,12,2786.770000000001,31-60,6+
17553.0,130,4,3757.6,91-180,4-5
17554.0,1,5,1952.4499999999998,0-30,4-5
17555.0,20,5,1045.7399999999996,0-30,4-5
17556.0,206,2,300.67,180+,2-3
17557.0,14,4,575.4599999999999,0-30,4-5
17558.0,393,1,259.17,180+,1
17559.0,513,1,167.62,180+,1
17560.0,95,8,1895.8000000000002,91-180,6+
17561.0,19,4,703.0200000000001,0-30,4-5
17562.0,14,7,1122.3799999999999,0-30,6+
17563.0,578,2,392.38,180+,2-3
17564.0,24,3,454.0099999999999,0-30,2-3
17565.0,587,1,131.83,180+,1
17566.0,8,2,869.7700000000006,0-30,2-3
17567.0,7,9,4838.079999999997,0-30,6+
17568.0,633,1,374.44999999999976,180+,1
17569.0,332,1,344.13999999999993,180+,1
17570.0,382,1,100.0,180+,1
17571.0,50,5,1630.9100000000014,31-60,4-5
17572.0,71,10,652.2100000000002,61-90,6+
17573.0,29,3,380.59999999999997,0-30,2-3
17574.0,243,1,185.65000000000006,180+,1
17575.0,667,1,171.7,180+,1
17576.0,8,41,8711.950000000004,0-30,6+
17577.0,645,2,348.74999999999994,180+,2-3
17578.0,218,7,1047.3300000000004,180+,6+
17579.0,5,4,753.2800000000003,0-30,4-5
17580.0,253,5,541.0199999999999,180+,4-5
17581.0,1,43,17951.169999999995,0-30,6+
17582.0,236,5,1446.9500000000007,180+,4-5
17583.0,560,1,135.95,180+,1
17584.0,7,6,5309.419999999999,0-30,6+
17585.0,109,7,2064.709999999998,91-180,6+
17586.0,619,1,167.4,180+,1
17587.0,628,1,176.71,180+,1
17588.0,100,7,2939.55,91-180,6+
17589.0,60,18,13837.939999999999,31-60,6+
17590.0,2,3,1468.02,0-30,2-3
17591.0,73,8,2339.32,61-90,6+
17592.0,739,1,148.3,180+,1
17593.0,4,11,8092.319999999995,0-30,6+
17594.0,85,4,2497.8800000000024,61-90,4-5
17595.0,12,2,386.69000000000005,0-30,2-3
17596.0,23,13,4491.4599999999955,0-30,6+
17597.0,214,5,3484.0899999999983,180+,4-5
17598.0,381,1,409.98,180+,1
17599.0,478,1,52.05,180+,1
17600.0,18,1,161.67,0-30,1
17601.0,239,2,413.0799999999998,180+,2-3
17602.0,2,14,7354.430000000002,0-30,6+
17603.0,78,4,1788.3800000000012,61-90,4-5
17604.0,217,6,942.380000000001,180+,6+
17605.0,590,1,160.75,180+,1
17606.0,737,1,87.30000000000001,180+,1
17607.0,376,1,333.81000000000006,180+,1
17608.0,33,4,488.05999999999995,31-60,4-5
17609.0,41,11,1887.9000000000005,31-60,6+
17610.0,540,5,1511.940000000001,180+,4-5
17611.0,7,28,8337.529999999979,0-30,6+
17612.0,53,18,5394.860000000005,31-60,6+
17613.0,23,14,4544.549999999999,0-30,6+
17614.0,57,1,386.3199999999999,31-60,1
17615.0,130,6,721.7999999999998,91-180,6+
17616.0,174,4,734.3999999999999,91-180,4-5
17617.0,559,1,385.19,180+,1
17618.0,6,11,4001.640000000001,0-30,6+
17619.0,312,1,214.37000000000003,180+,1
17620.0,60,1,81.44,31-60,1
17621.0,21,6,3175.1200000000003,0-30,6+
17622.0,598,2,1130.2100000000003,180+,2-3
17623.0,33,7,2365.769999999998,31-60,6+
17624.0,15,4,1568.6300000000008,0-30,4-5
17625.0,18,8,5978.899999999998,0-30,6+
